Time,station_id,Taxi,Bus,Cargo,Private_Veh,num_Taxi,num_Bus,num_Cargo,num_Private_Veh,frac_Taxi,frac_Bus,frac_Cargo,frac_Private_Veh,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,latitude,longitude
0800-0900 ,4207,28.2,5.7,19.0,48.7,198.528,40.128,133.76,342.848,0.07613609910639947,0.2622865098403195,0.06400759515961703,0.09549344089789147,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
0900-1000 ,4207,27.8,2.3,28.5,36.7,166.52200000000002,13.777,170.71499999999997,219.83300000000003,0.06386169958593173,0.09004987156275124,0.08169151172005099,0.06123007744804163,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
1000-1100 ,4207,19.5,1.5,30.6,34.3,100.425,7.725,157.59,176.64499999999998,0.03851329662697537,0.050492506193093804,0.07541086215014987,0.04920092538795045,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
1100-1200 ,4207,17.9,1.2,36.5,31.7,103.64099999999999,6.948,211.335,183.543,0.039746642526426235,0.045413842463380684,0.10112922490324211,0.05112222507560696,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
1200-1300 ,4207,25.4,1.4,31.9,36.6,164.846,9.085999999999999,207.031,237.534,0.06321894842688955,0.05938833802853725,0.09906965036999606,0.06616033633050142,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
1300-1400 ,4207,24.6,0.5,32.9,35.7,151.29000000000002,3.075,202.33499999999998,219.55500000000004,0.058020180698980385,0.02009895877589171,0.09682249376959562,0.061152646118211466,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
1400-1500 ,4207,26.9,0.6,35.0,34.6,148.21899999999997,3.306,192.85,190.64600000000002,0.05684244274586668,0.02160883177661723,0.09228367768041375,0.05310062340576412,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
1500-1600 ,4207,27.6,2.3,31.6,37.2,150.42000000000002,12.535,172.22,202.74000000000004,0.0576865330209573,0.08193185309131791,0.082411692870733,0.0564691647833399,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
1600-1700 ,4207,33.1,1.3,27.5,37.4,200.586,7.878000000000001,166.65,226.644,0.07692534844130926,0.051492551946821105,0.07974630482468734,0.06312714502888077,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
1700-1800 ,4207,39.8,0.6,21.6,43.5,263.078,3.966,142.776,287.535,0.10089122280339982,0.025922754635833014,0.06832198270416777,0.08008711303135857,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
1800-1900 ,4207,47.8,1.8,12.7,53.9,325.03999999999996,12.240000000000002,86.36,366.52000000000004,0.12465384053405103,0.0800036602981836,0.041325477855745564,0.1020868021919194,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
1900-2000 ,4207,47.9,1.7,11.0,50.5,244.29,8.67,56.1,257.55,0.09368596697041388,0.05666925937788003,0.026845290733063062,0.0717353920782736,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
2000-2100 ,4207,32.9,1.5,9.8,51.5,117.12399999999998,5.34,34.888,183.34,0.04491741452962771,0.0349035576791095,0.016694803976739822,0.05106568349303313,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
2100-2200 ,4207,26.4,1.1,11.0,45.9,88.44,3.6850000000000005,36.85,153.765,0.0339170122348987,0.024086069297288116,0.017633671363874757,0.04282815982494948,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
2200-2300 ,4207,39.6,0.0,7.300000000000001,44.7,112.464,0.0,20.732000000000003,126.94800000000001,0.043130290185274166,0.0,0.009920794429195428,0.03535882179597234,96.0,59.0,47.0,31.0,40.0,54.0,181.0,542.0,704.0,599.0,515.0,579.0,649.0,615.0,551.0,545.0,606.0,661.0,680.0,510.0,356.0,335.0,284.0,191.0,22.3393829,114.1707222
0700-0800 ,4209,15.5,1.9,9.2,30.5,364.09499999999997,44.631,216.108,716.4449999999999,0.03071240687775037,0.11776238020855322,0.044059479114316964,0.04497930573365372,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
0800-0900 ,4209,17.5,7.0,11.4,31.0,414.92499999999995,165.97000000000003,270.294,735.01,0.0350000560945648,0.43792481107780645,0.05510676535679007,0.0461448394605208,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
0900-1000 ,4209,31.0,0.8,17.2,45.9,740.28,19.104,410.736,1096.0919999999999,0.06244463824952566,0.05040739646219445,0.0837396774459904,0.06881401528409295,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
1000-1100 ,4209,29.9,1.4,23.0,37.9,699.361,32.745999999999995,537.97,886.481,0.058993008930170364,0.08640287921644782,0.10967978038355405,0.05565437671569358,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
1100-1200 ,4209,27.3,0.6,17.8,48.3,629.811,13.842,410.6460000000001,1114.281,0.05312627662583348,0.0365231983788576,0.0837213285041637,0.0699559432645931,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
1200-1300 ,4209,26.6,1.2,18.4,42.6,634.676,28.632,439.024,1016.4359999999999,0.05353665265258545,0.07554776881833918,0.0895069537392595,0.0638131128037631,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
1300-1400 ,4209,35.4,0.0,15.4,46.7,850.6619999999999,0.0,370.062,1122.201,0.07175566118579185,0.0,0.075447179003102,0.0704531706880667,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
1400-1500 ,4209,35.6,1.3,22.9,36.6,871.1320000000001,31.811000000000003,560.3629999999999,895.602,0.07348236154912438,0.08393580867142315,0.11424520098717306,0.0562270044088126,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
1500-1600 ,4209,29.4,0.6,12.0,53.9,671.79,13.71,274.2,1231.615,0.056667319837965156,0.03617490606661882,0.055903109432069664,0.0773223173183621,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
1600-1700 ,4209,38.5,0.0,17.3,48.6,870.1,0.0,390.98,1098.36,0.07339530953276095,0.0,0.07971188083789424,0.06895640313717857,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
1700-1800 ,4209,41.2,0.0,11.7,43.1,879.2080000000001,0.0,249.678,919.754,0.07416359418880554,0.0,0.05090363441568305,0.057743296925445706,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
1800-1900 ,4209,41.6,1.4,7.3,57.4,848.224,28.545999999999996,148.84699999999998,1170.386,0.0715500092324062,0.07532085109975935,0.030346499378684437,0.07347828475373273,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
1900-2000 ,4209,41.9,0.0,4.0,69.3,851.408,0.0,81.28,1408.176,0.07181858832165147,0.0,0.016571133240841075,0.08840703589360463,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
2000-2100 ,4209,43.5,0.0,6.300000000000001,51.5,883.92,0.0,128.016,1046.48,0.07456106424801524,0.0,0.02609953485432469,0.0656993123884652,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
2100-2200 ,4209,41.8,0.0,11.5,37.9,803.814,0.0,221.145,728.817,0.06780390453599208,0.0,0.04508640822521899,0.0457560352391102,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
2200-2300 ,4209,52.5,0.0,12.2,46.3,841.575,0.0,195.566,742.189,0.07098914793705702,0.0,0.039871435080934124,0.046595545984904244,989.0,748.0,609.0,602.0,820.0,1520.0,2048.0,2349.0,2371.0,2388.0,2339.0,2307.0,2386.0,2403.0,2447.0,2285.0,2260.0,2134.0,2039.0,2032.0,2032.0,1923.0,1603.0,1284.0,22.3113498,114.1858135
0700-0800 ,4210,21.2,3.0,72.4,8.9,69.96,9.9,238.92000000000002,29.370000000000005,0.01387227395242619,0.14271298832348278,0.02630451316392693,0.013083815716438034,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
0800-0900 ,4210,12.3,0.0,62.3,17.7,69.98700000000001,0.0,354.487,100.713,0.013877627745975583,0.0,0.03902815987753627,0.04486586081884996,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
0900-1000 ,4210,22.3,1.1,71.4,13.0,180.184,8.888000000000002,576.912,105.04,0.0357284421075466,0.12812454951708233,0.06351661350421653,0.04679346281425437,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
1000-1100 ,4210,36.9,0.0,82.6,7.3,354.24,0.0,792.9599999999999,70.08,0.07024177136803107,0.0,0.08730297488057716,0.031219400933196365,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
1100-1200 ,4210,21.0,1.2,84.2,6.5,219.23999999999998,12.528,879.0480000000001,67.86,0.04347280362106801,0.18059679976935275,0.09678105511352604,0.03023043018445641,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
1200-1300 ,4210,27.5,1.3,74.5,14.5,261.25,12.350000000000001,707.75,137.75,0.05180290980662296,0.17803084907020328,0.07792156032048085,0.061365189476994854,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
1300-1400 ,4210,36.0,0.0,83.1,8.6,338.76,0.0,781.971,80.92599999999999,0.0671722630663793,0.0,0.08609311260383853,0.03605110216780606,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
1400-1500 ,4210,37.4,0.0,79.4,14.9,342.21,0.0,726.51,136.335,0.06785635890880169,0.0,0.0799869908702685,0.06073483199525295,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
1500-1600 ,4210,46.4,0.0,76.1,13.6,428.272,0.0,702.4029999999999,125.528,0.08492147670316565,0.0,0.07733286857476043,0.055920504571094085,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
1600-1700 ,4210,35.4,0.0,79.80000000000001,12.6,353.292,0.0,796.4040000000001,125.748,0.07005379372785239,0.0,0.08768215093673223,0.05601851068132958,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
1700-1800 ,4210,52.7,0.0,64.5,13.2,537.013,0.0,657.255,134.508,0.10648358279036944,0.0,0.07236218315568722,0.05992093579797912,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
1800-1900 ,4210,47.4,0.0,41.2,35.9,436.08,0.0,379.04,330.28,0.08646971448219,0.0,0.041731385692511565,0.14713390040262692,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
1900-2000 ,4210,44.6,2.7,44.5,34.4,424.592,25.704000000000004,423.64,327.488,0.08419177447124844,0.3705348133198789,0.046641737639234904,0.1458901137672747,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
2000-2100 ,4210,46.9,0.0,50.0,20.0,411.313,0.0,438.5,175.4,0.08155869948819716,0.0,0.04827778763762748,0.07813759879684136,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
2100-2200 ,4210,51.0,0.0,49.5,22.9,352.92,0.0,342.54,158.468,0.06998003035006077,0.0,0.03771282412176264,0.07059469216726258,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
2200-2300 ,4210,48.5,0.0,52.3,25.6,263.84,0.0,284.512,139.264,0.05231647741006469,0.0,0.03132408190731282,0.062039649708342734,562.0,506.0,408.0,364.0,290.0,303.0,323.0,330.0,569.0,808.0,960.0,1044.0,950.0,941.0,915.0,923.0,998.0,1019.0,920.0,952.0,877.0,692.0,544.0,712.0,22.3098532,114.1700002
0700-0800 ,4211,24.0,2.3,16.9,48.9,28.56,2.737,20.110999999999997,58.190999999999995,0.013248062076633729,0.043117979740693486,0.01935702453724959,0.02351958308122665,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
0800-0900 ,4211,44.4,1.2,19.7,58.2,100.788,2.724,44.718999999999994,132.114,0.046752299740187686,0.04291318115222837,0.043042453397705946,0.05339771097236992,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
0900-1000 ,4211,50.0,1.0,21.0,54.8,178.0,3.56,74.75999999999999,195.08799999999997,0.08256845411907576,0.05608330576429258,0.07195719528639945,0.07885048244832267,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
1000-1100 ,4211,36.4,0.3,29.6,51.2,132.132,1.089,107.44800000000002,185.856,0.06129176954866134,0.017155820218346805,0.10341969929284443,0.07511910146147102,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
1100-1200 ,4211,42.4,2.7,33.7,43.9,155.184,9.882000000000001,123.34200000000001,160.674,0.07198484822480142,0.15567843470863466,0.11871782211095616,0.06494106463186766,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
1200-1300 ,4211,40.6,2.1,24.7,53.1,143.318,7.413,87.191,187.443,0.06648059386200955,0.11678245663783733,0.0839221483977589,0.07576053361334859,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
1300-1400 ,4211,42.8,2.6,30.2,46.4,159.216,9.672,112.344,172.60799999999998,0.07385516287091443,0.15237014981804434,0.10813214482684938,0.06976453741101492,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
1400-1500 ,4211,42.7,1.4,29.700000000000003,44.1,147.74200000000002,4.843999999999999,102.76200000000001,152.586,0.06853274465427243,0.07631110480961607,0.09890938071189113,0.06167206447787545,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
1500-1600 ,4211,39.2,1.9,27.9,46.0,149.352,7.239,106.29899999999999,175.26000000000002,0.06927957168310227,0.11404130629991965,0.10231377610686163,0.07083642025082544,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
1600-1700 ,4211,42.0,0.7,21.6,50.0,152.04,2.534,78.19200000000001,181.0,0.07052644811384426,0.03991997101312286,0.07526052720484412,0.07315640799611665,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
1700-1800 ,4211,47.0,2.0,18.700000000000003,42.1,154.16,6.5600000000000005,61.336000000000006,138.08800000000002,0.07150984767975685,0.10334451848701105,0.05903647043989563,0.05581227661529148,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
1800-1900 ,4211,56.0,0.3,10.1,58.9,185.92000000000002,0.996,33.532,195.548,0.08624228645965487,0.01569072262394253,0.032274861855852675,0.07903640481118575,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
1900-2000 ,4211,53.5,0.7,8.5,67.7,151.405,1.9809999999999999,24.055000000000003,191.591,0.07023189211179026,0.031208154134568424,0.023153161217420264,0.07743706831151373,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
2000-2100 ,4211,49.1,0.4,6.9,52.0,120.295,0.98,16.905,127.4,0.055800967349742804,0.015438662822754698,0.016271219720660552,0.05149241093207327,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
2100-2200 ,4211,42.0,0.0,11.6,50.1,95.34,0.0,26.331999999999997,113.727,0.04422514840288024,0.0,0.02534479489408066,0.045966070785493696,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
2200-2300 ,4211,48.5,0.6,9.3,50.7,102.335,1.266,19.623,106.977,0.04746990310267201,0.019944231768987193,0.018887319998729488,0.043237862200003155,124.0,95.0,91.0,58.0,69.0,82.0,86.0,119.0,227.0,356.0,363.0,366.0,353.0,372.0,346.0,381.0,362.0,328.0,332.0,283.0,245.0,227.0,211.0,156.0,22.3074987,114.1693775
0700-0800 ,4212,27.8,2.4,14.1,46.1,211.28000000000003,18.240000000000002,107.16,350.36,0.04786137056407915,0.1278367278283175,0.04693129094334697,0.0521914028383507,211.0,106.0,72.0,65.0,57.0,131.0,470.0,760.0,989.0,967.0,864.0,832.0,827.0,809.0,799.0,798.0,801.0,935.0,1000.0,795.0,584.0,532.0,453.0,329.0,22.3166032,114.1805769
0800-0900 ,4212,38.9,1.7,13.2,57.7,384.721,16.813000000000002,130.548,570.653,0.08715105237023425,0.11783546628166132,0.057174189716984514,0.08500736557801503,211.0,106.0,72.0,65.0,57.0,131.0,470.0,760.0,989.0,967.0,864.0,832.0,827.0,809.0,799.0,798.0,801.0,935.0,1000.0,795.0,584.0,532.0,453.0,329.0,22.3166032,114.1805769
0900-1000 ,4212,24.5,1.3,23.3,50.0,236.915,12.571000000000002,225.311,483.5,0.05366848072315794,0.08810501675053616,0.09867614869108296,0.0720246126051563,211.0,106.0,72.0,65.0,57.0,131.0,470.0,760.0,989.0,967.0,864.0,832.0,827.0,809.0,799.0,798.0,801.0,935.0,1000.0,795.0,584.0,532.0,453.0,329.0,22.3166032,114.1805769
1000-1100 ,4212,26.9,0.5,29.7,43.0,232.41599999999997,4.32,256.608,371.52,0.05264931986473408,0.030277119748812042,0.11238283600588261,0.05534350377470045,211.0,106.0,72.0,65.0,57.0,131.0,470.0,760.0,989.0,967.0,864.0,832.0,827.0,809.0,799.0,798.0,801.0,935.0,1000.0,795.0,584.0,532.0,453.0,329.0,22.3166032,114.1805769
1100-1200 ,4212,29.1,1.0,30.1,43.1,242.11200000000002,8.32,250.432,358.592,0.05484575989213523,0.05831148988660097,0.10967802401571733,0.05341768331604593,211.0,106.0,72.0,65.0,57.0,131.0,470.0,760.0,989.0,967.0,864.0,832.0,827.0,809.0,799.0,798.0,801.0,935.0,1000.0,795.0,584.0,532.0,453.0,329.0,22.3166032,114.1805769
1200-1300 ,4212,29.7,1.0,25.5,52.7,245.619,8.27,210.885,435.829,0.05564020246392728,0.0579610602598786,0.09235820539928823,0.06492329862894036,211.0,106.0,72.0,65.0,57.0,131.0,470.0,760.0,989.0,967.0,864.0,832.0,827.0,809.0,799.0,798.0,801.0,935.0,1000.0,795.0,584.0,532.0,453.0,329.0,22.3166032,114.1805769
1300-1400 ,4212,31.8,1.0,26.7,40.8,257.262,8.09,216.00300000000001,330.072,0.05827769743494949,0.0566995136036781,0.09459966067222636,0.04916919944531366,211.0,106.0,72.0,65.0,57.0,131.0,470.0,760.0,989.0,967.0,864.0,832.0,827.0,809.0,799.0,798.0,801.0,935.0,1000.0,795.0,584.0,532.0,453.0,329.0,22.3166032,114.1805769
