,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,link_id,link_name,link_coord
M-F,127,88,75,52,66,117,252,544,523,432,396,389,436,412,410,400,452,485,550,472,337,288,276,233,3023,Sheung Fung St,"{'latitude': '22.34852805', 'longitude': '114.19871492962375'}"
Mon,877,546,471,334,346,456,1179,3211,3872,3584,3021,2962,2557,2509,2851,2956,3058,3513,3790,2834,1976,1845,1841,1446,3024,Kwun Tong Bypass <K77>,"{'latitude': '22.3085108', 'longitude': '114.2319066'}"
Tue,899,560,483,342,354,467,1207,3289,3966,3671,3094,3033,2619,2570,2920,3028,3132,3598,3882,2903,2024,1889,1886,1481,3024,Kwun Tong Bypass <K77>,"{'latitude': '22.3085108', 'longitude': '114.2319066'}"
Wed,899,560,483,342,355,467,1208,3292,3970,3674,3096,3036,2621,2572,2923,3030,3134,3601,3885,2905,2026,1891,1887,1482,3024,Kwun Tong Bypass <K77>,"{'latitude': '22.3085108', 'longitude': '114.2319066'}"
Thu,908,566,488,345,358,472,1220,3325,4009,3711,3127,3067,2647,2598,2952,3061,3166,3638,3924,2935,2046,1910,1906,1497,3024,Kwun Tong Bypass <K77>,"{'latitude': '22.3085108', 'longitude': '114.2319066'}"
Fri,936,583,503,356,369,486,1257,3425,4130,3823,3222,3159,2727,2676,3041,3153,3261,3747,4042,3023,2108,1967,1964,1542,3024,Kwun Tong Bypass <K77>,"{'latitude': '22.3085108', 'longitude': '114.2319066'}"
Sat,1290,819,632,515,478,509,904,1773,2647,3133,3258,3019,2938,2847,2811,2972,3320,3292,3253,2646,1902,2159,2075,1679,3024,Kwun Tong Bypass <K77>,"{'latitude': '22.3085108', 'longitude': '114.2319066'}"
Sun,865,622,457,418,405,414,518,768,960,1376,1597,1847,1735,2006,2053,1873,1906,2015,1922,1457,1527,1653,1420,1042,3024,Kwun Tong Bypass <K77>,"{'latitude': '22.3085108', 'longitude': '114.2319066'}"
M-F,875,545,470,333,345,454,1175,3202,3861,3573,3012,2953,2549,2502,2843,2947,3048,3503,3779,2826,1970,1839,1836,1442,3024,Kwun Tong Bypass <K77>,"{'latitude': '22.3085108', 'longitude': '114.2319066'}"
Mon,749,564,441,334,298,380,1020,2327,2848,2783,2633,2515,2374,2351,2471,2501,2567,2728,2619,2005,1601,1513,1481,1121,3025,West Kowloon Highway,"{'latitude': '22.3084175', 'longitude': '114.1611689'}"
Tue,763,575,449,340,303,388,1039,2371,2901,2835,2683,2562,2418,2395,2517,2548,2615,2778,2668,2042,1631,1541,1509,1141,3025,West Kowloon Highway,"{'latitude': '22.3084175', 'longitude': '114.1611689'}"
Wed,765,576,451,341,304,389,1042,2378,2910,2844,2691,2570,2425,2403,2525,2555,2623,2787,2676,2048,1636,1546,1513,1145,3025,West Kowloon Highway,"{'latitude': '22.3084175', 'longitude': '114.1611689'}"
Thu,782,589,461,348,311,397,1065,2430,2974,2906,2750,2627,2479,2455,2580,2612,2681,2848,2735,2093,1672,1580,1547,1170,3025,West Kowloon Highway,"{'latitude': '22.3084175', 'longitude': '114.1611689'}"
Fri,816,615,481,364,325,415,1112,2538,3106,3034,2871,2742,2588,2564,2694,2727,2799,2974,2855,2186,1745,1649,1615,1222,3025,West Kowloon Highway,"{'latitude': '22.3084175', 'longitude': '114.1611689'}"
Sat,1052,829,727,552,419,453,855,1499,2094,2402,2390,2396,2391,2377,2275,2403,2203,2357,2271,1917,1542,1695,1746,1323,3025,West Kowloon Highway,"{'latitude': '22.3084175', 'longitude': '114.1611689'}"
Sun,679,539,473,362,299,307,478,608,829,1033,1217,1430,1465,1483,1543,1557,1532,1587,1531,1154,1062,1172,1015,700,3025,West Kowloon Highway,"{'latitude': '22.3084175', 'longitude': '114.1611689'}"
M-F,748,564,441,333,298,380,1020,2327,2847,2782,2633,2514,2373,2351,2470,2500,2566,2727,2618,2004,1600,1512,1481,1120,3025,West Kowloon Highway,"{'latitude': '22.3084175', 'longitude': '114.1611689'}"
Mon,196,209,147,138,268,324,497,916,1032,909,819,790,800,823,989,997,1116,1308,1389,1175,858,803,782,547,3026,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Tue,202,215,152,142,276,333,512,943,1062,936,843,813,823,847,1018,1027,1149,1347,1430,1210,883,826,805,563,3026,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Wed,200,214,151,141,274,331,509,937,1056,930,838,808,818,842,1012,1021,1142,1339,1422,1203,878,822,801,559,3026,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Thu,204,217,153,143,279,337,517,952,1073,945,851,821,831,856,1028,1037,1160,1361,1445,1222,892,835,813,569,3026,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Fri,210,224,158,148,287,347,533,981,1106,974,878,846,857,882,1060,1069,1196,1402,1489,1259,919,860,838,586,3026,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Sat,432,268,232,220,177,337,393,526,677,821,601,750,960,1055,1138,1031,987,1099,932,691,655,752,636,512,3026,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Sun,288,245,167,105,162,213,234,293,296,370,409,430,466,576,623,614,631,627,512,531,488,622,414,287,3026,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
M-F,192,205,145,135,263,317,487,897,1011,891,802,774,783,807,969,977,1093,1282,1361,1151,840,787,767,536,3026,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Mon,466,353,229,206,179,287,642,1895,2765,2445,1939,1868,1641,1616,1749,1627,1545,1754,1798,1479,1003,942,907,793,3027,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Tue,481,364,237,213,185,296,662,1955,2853,2522,2000,1927,1693,1667,1804,1678,1594,1810,1855,1526,1034,972,935,818,3027,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Wed,483,366,238,214,185,297,665,1965,2866,2534,2009,1936,1701,1675,1813,1686,1601,1818,1864,1533,1039,976,940,822,3027,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Thu,486,368,239,215,187,299,670,1979,2887,2553,2024,1951,1714,1688,1826,1699,1613,1832,1878,1544,1047,984,947,828,3027,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Fri,495,375,244,219,190,305,682,2016,2941,2600,2062,1987,1745,1719,1860,1730,1643,1865,1912,1573,1066,1002,964,844,3027,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Sat,782,574,547,379,315,321,483,812,1564,1789,1923,2498,1956,2137,1779,1922,1978,1852,1836,1490,979,874,1004,841,3027,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Sun,553,483,376,355,267,299,402,432,651,923,1036,1594,1469,1340,1303,1139,1113,1266,1184,1086,750,707,706,578,3027,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
M-F,467,354,230,207,179,288,643,1900,2772,2451,1943,1873,1645,1620,1753,1631,1549,1759,1803,1483,1005,945,909,795,3027,Lin Cheung Rd,"{'latitude': '22.3193818', 'longitude': '114.1588696'}"
Mon,934,646,480,390,388,572,1407,2751,3060,2978,2941,2876,2740,2713,2778,2834,3034,3207,2934,2345,2021,1803,1634,1287,3101,Lung Cheung Rd,"{'latitude': '22.3432472', 'longitude': '114.1719327'}"
Tue,937,649,482,391,390,574,1412,2761,3072,2989,2952,2887,2750,2723,2789,2844,3045,3219,2945,2353,2028,1810,1640,1291,3101,Lung Cheung Rd,"{'latitude': '22.3432472', 'longitude': '114.1719327'}"
Wed,948,656,487,395,394,580,1428,2792,3106,3023,2985,2919,2781,2753,2820,2876,3079,3255,2978,2380,2051,1830,1658,1306,3101,Lung Cheung Rd,"{'latitude': '22.3432472', 'longitude': '114.1719327'}"
Thu,949,657,488,396,394,581,1430,2796,3110,3027,2989,2923,2785,2757,2824,2880,3083,3260,2982,2383,2054,1832,1660,1308,3101,Lung Cheung Rd,"{'latitude': '22.3432472', 'longitude': '114.1719327'}"
Fri,973,674,500,406,404,596,1466,2866,3189,3103,3065,2997,2855,2826,2895,2952,3161,3342,3057,2443,2106,1878,1702,1341,3101,Lung Cheung Rd,"{'latitude': '22.3432472', 'longitude': '114.1719327'}"
Sat,1099,803,612,511,478,589,1162,1935,2195,2526,2648,2741,2610,2660,2621,2626,2712,2771,2613,2122,1792,1840,1774,1548,3101,Lung Cheung Rd,"{'latitude': '22.3432472', 'longitude': '114.1719327'}"
Sun,847,654,510,421,381,419,667,866,1041,1222,1423,1555,1615,1660,1689,1705,1720,1832,1672,1287,1288,1309,1223,962,3101,Lung Cheung Rd,"{'latitude': '22.3432472', 'longitude': '114.1719327'}"
M-F,923,639,474,385,383,565,1390,2718,3024,2943,2906,2842,2707,2680,2745,2800,2998,3169,2899,2317,1997,1781,1614,1271,3101,Lung Cheung Rd,"{'latitude': '22.3432472', 'longitude': '114.1719327'}"
Mon,199,123,80,55,64,85,228,420,664,949,823,847,868,790,956,963,862,952,1053,776,587,484,410,320,3102,Cheung Shun St,"{'latitude': '22.3359068', 'longitude': '114.1460497'}"
Tue,206,127,83,57,66,88,236,435,687,982,852,876,898,817,989,996,892,984,1089,802,607,500,424,331,3102,Cheung Shun St,"{'latitude': '22.3359068', 'longitude': '114.1460497'}"
Wed,204,126,82,56,65,87,234,431,681,973,844,868,890,810,980,987,884,976,1079,795,602,496,420,328,3102,Cheung Shun St,"{'latitude': '22.3359068', 'longitude': '114.1460497'}"
Thu,204,125,82,56,65,87,234,430,680,972,843,867,888,809,978,985,883,974,1078,794,601,495,420,327,3102,Cheung Shun St,"{'latitude': '22.3359068', 'longitude': '114.1460497'}"
Fri,211,130,85,58,67,90,241,444,702,1004,870,895,918,835,1011,1018,912,1006,1113,820,621,511,434,338,3102,Cheung Shun St,"{'latitude': '22.3359068', 'longitude': '114.1460497'}"
Sat,162,101,65,32,38,63,121,205,432,485,503,464,452,487,503,524,446,461,471,386,305,239,197,175,3102,Cheung Shun St,"{'latitude': '22.3359068', 'longitude': '114.1460497'}"
Sun,75,41,27,24,25,34,72,95,181,207,239,203,268,219,224,176,157,195,212,155,130,119,102,95,3102,Cheung Shun St,"{'latitude': '22.3359068', 'longitude': '114.1460497'}"
M-F,180,111,73,49,58,77,207,380,601,859,745,766,785,715,865,871,780,861,952,701,531,437,371,289,3102,Cheung Shun St,"{'latitude': '22.3359068', 'longitude': '114.1460497'}"
Mon,188,179,156,139,118,111,127,230,302,344,395,415,406,402,420,410,400,416,419,371,318,282,266,239,3103,Dundas St,"{'latitude': '22.3159067', 'longitude': '114.1732953'}"
Tue,190,180,157,140,119,111,127,231,304,346,397,418,409,405,423,412,403,419,422,374,320,284,268,241,3103,Dundas St,"{'latitude': '22.3159067', 'longitude': '114.1732953'}"
Wed,191,181,159,141,120,112,128,233,307,349,401,421,412,408,426,416,406,422,425,377,323,286,270,243,3103,Dundas St,"{'latitude': '22.3159067', 'longitude': '114.1732953'}"
Thu,193,183,161,143,121,114,130,236,310,353,405,426,417,413,431,420,410,427,430,381,326,289,273,246,3103,Dundas St,"{'latitude': '22.3159067', 'longitude': '114.1732953'}"
Fri,197,187,164,146,124,116,132,240,316,360,413,434,425,421,440,429,419,435,439,389,333,295,278,250,3103,Dundas St,"{'latitude': '22.3159067', 'longitude': '114.1732953'}"
Sat,182,155,140,148,127,118,119,184,265,345,378,391,388,368,387,378,380,389,394,333,299,274,244,207,3103,Dundas St,"{'latitude': '22.3159067', 'longitude': '114.1732953'}"
Sun,150,132,116,111,99,88,94,134,162,192,225,264,285,278,314,300,305,301,295,266,221,208,198,170,3103,Dundas St,"{'latitude': '22.3159067', 'longitude': '114.1732953'}"
M-F,187,178,156,139,117,110,126,228,300,342,393,413,404,400,418,407,398,414,417,369,316,280,264,238,3103,Dundas St,"{'latitude': '22.3159067', 'longitude': '114.1732953'}"
Mon,35,25,19,15,13,22,52,129,149,142,163,179,185,185,165,162,159,163,160,149,116,106,89,69,3104,Ko Shan Rd,"{'latitude': '22.313576', 'longitude': '114.1864872'}"
Tue,36,26,19,15,13,23,54,132,153,146,167,183,190,190,169,165,163,167,164,153,119,109,91,71,3104,Ko Shan Rd,"{'latitude': '22.313576', 'longitude': '114.1864872'}"
Wed,36,26,19,15,13,23,53,131,152,145,166,182,189,189,168,165,162,166,163,152,118,108,91,70,3104,Ko Shan Rd,"{'latitude': '22.313576', 'longitude': '114.1864872'}"
Thu,37,26,20,15,14,23,55,134,156,149,170,187,194,194,173,169,166,171,167,156,121,111,93,72,3104,Ko Shan Rd,"{'latitude': '22.313576', 'longitude': '114.1864872'}"
Fri,37,26,20,16,14,24,55,135,157,150,172,189,195,195,174,170,167,172,168,157,122,112,94,73,3104,Ko Shan Rd,"{'latitude': '22.313576', 'longitude': '114.1864872'}"
Sat,41,33,26,21,15,23,42,83,123,148,167,186,185,185,177,172,166,172,156,133,113,107,95,75,3104,Ko Shan Rd,"{'latitude': '22.313576', 'longitude': '114.1864872'}"
Sun,36,28,22,16,14,18,27,50,68,92,104,118,121,128,122,116,112,114,114,98,82,78,66,49,3104,Ko Shan Rd,"{'latitude': '22.313576', 'longitude': '114.1864872'}"
M-F,36,25,19,15,13,23,53,129,150,143,164,180,186,186,166,162,160,164,161,150,117,107,90,69,3104,Ko Shan Rd,"{'latitude': '22.313576', 'longitude': '114.1864872'}"
Mon,41,25,18,14,18,22,50,154,111,89,85,93,105,111,99,103,114,118,127,123,100,99,82,62,3105,Kung Lok Rd,"{'latitude': '22.3175703', 'longitude': '114.2198919'}"
Tue,42,26,18,14,18,22,52,159,115,91,88,95,108,115,101,106,117,121,130,127,103,102,84,64,3105,Kung Lok Rd,"{'latitude': '22.3175703', 'longitude': '114.2198919'}"
Wed,42,26,18,14,18,22,52,159,115,91,88,95,108,115,101,106,117,121,130,127,103,102,84,64,3105,Kung Lok Rd,"{'latitude': '22.3175703', 'longitude': '114.2198919'}"
Thu,42,26,18,14,18,22,52,159,115,92,88,96,108,115,102,106,118,122,131,127,103,102,84,64,3105,Kung Lok Rd,"{'latitude': '22.3175703', 'longitude': '114.2198919'}"
Fri,43,27,19,15,19,23,54,165,119,95,91,99,112,119,105,110,122,126,135,132,107,106,87,66,3105,Kung Lok Rd,"{'latitude': '22.3175703', 'longitude': '114.2198919'}"
Sat,72,47,35,25,22,34,45,59,103,113,118,132,164,160,173,152,163,168,188,152,126,126,118,94,3105,Kung Lok Rd,"{'latitude': '22.3175703', 'longitude': '114.2198919'}"
Sun,64,44,28,22,19,26,35,48,65,97,97,121,122,115,113,107,115,126,134,113,99,109,93,58,3105,Kung Lok Rd,"{'latitude': '22.3175703', 'longitude': '114.2198919'}"
M-F,43,27,18,15,18,23,53,162,117,93,90,97,110,117,104,108,120,124,133,130,105,104,86,65,3105,Kung Lok Rd,"{'latitude': '22.3175703', 'longitude': '114.2198919'}"
Mon,135,103,80,75,76,121,200,345,423,474,494,483,514,491,513,500,471,481,464,444,364,304,260,204,3106,Tseuk Luk St,"{'latitude': '22.3367162', 'longitude': '114.1952579'}"
Tue,138,105,81,77,78,124,204,353,433,485,505,495,526,502,525,512,483,492,475,454,373,311,266,209,3106,Tseuk Luk St,"{'latitude': '22.3367162', 'longitude': '114.1952579'}"
Wed,139,106,82,78,79,125,206,356,436,488,509,498,530,506,529,516,486,496,478,458,376,313,268,210,3106,Tseuk Luk St,"{'latitude': '22.3367162', 'longitude': '114.1952579'}"
Thu,139,106,82,78,79,125,205,355,435,487,508,497,529,505,528,515,485,495,478,457,375,313,268,210,3106,Tseuk Luk St,"{'latitude': '22.3367162', 'longitude': '114.1952579'}"
Fri,140,107,83,78,80,126,208,359,439,492,513,502,534,510,533,520,490,500,482,461,379,316,270,212,3106,Tseuk Luk St,"{'latitude': '22.3367162', 'longitude': '114.1952579'}"
Sat,153,118,92,88,83,109,191,300,342,398,450,459,499,495,510,515,474,482,495,446,350,323,285,199,3106,Tseuk Luk St,"{'latitude': '22.3367162', 'longitude': '114.1952579'}"
Sun,129,93,80,72,63,86,130,156,204,236,272,292,320,347,362,334,352,383,396,348,285,240,184,137,3106,Tseuk Luk St,"{'latitude': '22.3367162', 'longitude': '114.1952579'}"
M-F,134,102,79,75,76,120,198,343,419,470,490,479,510,487,509,496,468,477,461,441,361,301,258,202,3106,Tseuk Luk St,"{'latitude': '22.3367162', 'longitude': '114.1952579'}"
Mon,63,40,24,20,16,23,85,325,376,326,323,360,400,397,375,374,396,395,417,359,266,239,178,119,4201,Tat Chee Ave,"{'latitude': '22.3396998', 'longitude': '114.1718579'}"
Tue,64,40,25,20,16,23,86,331,382,331,328,366,407,403,381,380,403,401,424,364,270,243,181,121,4201,Tat Chee Ave,"{'latitude': '22.3396998', 'longitude': '114.1718579'}"
Wed,64,40,25,20,16,23,86,329,381,330,327,365,405,402,379,379,401,399,422,363,269,242,180,120,4201,Tat Chee Ave,"{'latitude': '22.3396998', 'longitude': '114.1718579'}"
Thu,65,41,25,21,17,23,87,335,387,335,332,371,412,408,386,385,408,406,429,369,273,246,183,122,4201,Tat Chee Ave,"{'latitude': '22.3396998', 'longitude': '114.1718579'}"
Fri,68,43,26,21,17,24,91,349,404,350,346,387,429,426,402,402,425,424,447,385,285,257,191,128,4201,Tat Chee Ave,"{'latitude': '22.3396998', 'longitude': '114.1718579'}"
Sat,95,70,39,30,31,25,54,142,291,405,401,467,502,471,505,489,436,425,439,375,261,252,213,149,4201,Tat Chee Ave,"{'latitude': '22.3396998', 'longitude': '114.1718579'}"
Sun,69,42,41,27,21,16,47,100,206,250,358,359,390,367,383,364,334,359,363,321,269,201,161,110,4201,Tat Chee Ave,"{'latitude': '22.3396998', 'longitude': '114.1718579'}"
M-F,64,40,25,20,16,23,86,330,382,331,327,366,406,403,380,380,402,400,423,364,270,243,181,121,4201,Tat Chee Ave,"{'latitude': '22.3396998', 'longitude': '114.1718579'}"
Mon,522,438,356,279,288,333,536,1384,1893,1344,1156,1134,1088,1090,1132,1319,1339,1372,1451,1160,839,804,676,605,4202,Tai Po Rd,"{'latitude': '22.3270558', 'longitude': '114.1676362'}"
Tue,539,452,367,288,297,344,553,1429,1954,1387,1194,1171,1123,1125,1168,1362,1382,1416,1498,1197,866,830,698,624,4202,Tai Po Rd,"{'latitude': '22.3270558', 'longitude': '114.1676362'}"
Wed,540,453,368,289,298,344,554,1433,1959,1391,1197,1174,1126,1128,1171,1365,1385,1420,1502,1200,868,832,700,626,4202,Tai Po Rd,"{'latitude': '22.3270558', 'longitude': '114.1676362'}"
Thu,532,446,363,284,293,339,546,1411,1930,1370,1179,1156,1109,1111,1154,1345,1365,1399,1480,1183,855,820,690,617,4202,Tai Po Rd,"{'latitude': '22.3270558', 'longitude': '114.1676362'}"
Fri,541,454,369,289,298,345,556,1436,1963,1394,1199,1176,1128,1130,1174,1368,1388,1423,1505,1203,870,834,701,627,4202,Tai Po Rd,"{'latitude': '22.3270558', 'longitude': '114.1676362'}"
Sat,592,599,418,333,410,325,483,900,1362,1154,1255,1279,1203,1249,1283,1285,1235,1161,1380,1016,722,709,696,595,4202,Tai Po Rd,"{'latitude': '22.3270558', 'longitude': '114.1676362'}"
Sun,412,380,351,298,282,237,283,368,504,433,687,561,755,567,675,617,680,718,643,474,456,428,435,393,4202,Tai Po Rd,"{'latitude': '22.3270558', 'longitude': '114.1676362'}"
M-F,512,430,349,274,282,327,526,1359,1857,1319,1135,1113,1068,1069,1111,1295,1314,1346,1424,1138,823,789,664,594,4202,Tai Po Rd,"{'latitude': '22.3270558', 'longitude': '114.1676362'}"
Mon,736,517,413,297,279,331,864,2288,2455,2066,1860,2004,2175,2032,2139,2265,2309,2426,2565,2103,1633,1584,1388,1098,4203,Boundary St,"{'latitude': '22.3265111', 'longitude': '114.1689614'}"
Tue,751,527,421,303,284,338,881,2333,2503,2106,1896,2043,2217,2071,2180,2310,2354,2473,2615,2144,1665,1615,1415,1119,4203,Boundary St,"{'latitude': '22.3265111', 'longitude': '114.1689614'}"
Wed,758,532,425,306,287,341,889,2355,2526,2126,1914,2062,2238,2091,2201,2331,2376,2496,2640,2164,1680,1630,1429,1130,4203,Boundary St,"{'latitude': '22.3265111', 'longitude': '114.1689614'}"
Thu,759,532,425,306,287,341,890,2358,2530,2129,1917,2065,2241,2094,2204,2335,2379,2500,2643,2167,1683,1632,1431,1131,4203,Boundary St,"{'latitude': '22.3265111', 'longitude': '114.1689614'}"
Fri,786,552,441,317,298,354,922,2443,2621,2205,1986,2139,2322,2169,2283,2419,2465,2590,2738,2245,1743,1691,1482,1172,4203,Boundary St,"{'latitude': '22.3265111', 'longitude': '114.1689614'}"
Sat,973,791,648,458,390,384,674,1145,1844,2196,2240,2438,2357,2478,2558,2519,2616,2671,2702,2030,1705,1824,1636,1300,4203,Boundary St,"{'latitude': '22.3265111', 'longitude': '114.1689614'}"
Sun,902,747,648,466,376,366,589,823,1101,1352,1675,1705,1844,1860,1908,1895,1895,1861,1863,1590,1464,1418,1083,878,4203,Boundary St,"{'latitude': '22.3265111', 'longitude': '114.1689614'}"
M-F,746,524,418,301,283,336,876,2320,2488,2094,1885,2031,2204,2059,2168,2296,2340,2459,2600,2132,1655,1605,1407,1113,4203,Boundary St,"{'latitude': '22.3265111', 'longitude': '114.1689614'}"
Mon,25,18,15,11,10,12,26,67,79,78,80,84,85,84,86,89,93,96,102,84,56,46,45,35,4204,Prince Edward Rd W,"{'latitude': '22.3255118', 'longitude': '114.1770568'}"
Tue,26,19,16,11,11,12,28,70,83,82,83,88,89,88,90,93,97,101,107,88,58,48,47,37,4204,Prince Edward Rd W,"{'latitude': '22.3255118', 'longitude': '114.1770568'}"
Wed,25,19,15,11,10,12,27,68,81,80,82,86,88,86,88,91,96,99,105,86,57,47,46,36,4204,Prince Edward Rd W,"{'latitude': '22.3255118', 'longitude': '114.1770568'}"
Thu,25,19,15,11,10,12,27,68,80,79,81,85,87,86,87,90,95,98,104,85,57,47,45,36,4204,Prince Edward Rd W,"{'latitude': '22.3255118', 'longitude': '114.1770568'}"
Fri,26,19,16,12,11,13,28,71,84,83,85,89,90,89,91,94,99,102,108,89,59,49,47,37,4204,Prince Edward Rd W,"{'latitude': '22.3255118', 'longitude': '114.1770568'}"
Sat,34,27,26,21,16,16,25,42,71,83,96,108,99,101,80,96,101,99,102,79,64,51,53,42,4204,Prince Edward Rd W,"{'latitude': '22.3255118', 'longitude': '114.1770568'}"
Sun,30,26,21,21,16,15,20,28,39,60,74,77,81,74,80,72,79,78,80,64,48,49,43,32,4204,Prince Edward Rd W,"{'latitude': '22.3255118', 'longitude': '114.1770568'}"
M-F,25,18,15,11,10,12,27,67,79,78,80,84,86,85,86,89,94,97,103,84,56,46,45,35,4204,Prince Edward Rd W,"{'latitude': '22.3255118', 'longitude': '114.1770568'}"
Mon,586,451,370,277,237,244,489,1317,1429,1365,1286,1308,1312,1379,1274,1260,1285,1306,1327,1305,1107,1055,953,784,4205,Argyle St & FO <K13>,
Tue,608,468,383,288,246,253,507,1366,1482,1415,1334,1357,1360,1430,1321,1307,1332,1354,1376,1353,1148,1094,988,813,4205,Argyle St & FO <K13>,
Wed,611,470,385,289,247,255,509,1373,1489,1422,1341,1363,1367,1438,1328,1313,1339,1361,1383,1360,1154,1100,994,817,4205,Argyle St & FO <K13>,
Thu,602,463,380,285,244,251,502,1354,1469,1403,1322,1344,1348,1418,1310,1295,1321,1342,1364,1341,1138,1085,980,806,4205,Argyle St & FO <K13>,
Fri,617,475,389,292,250,257,514,1387,1504,1437,1354,1377,1381,1452,1341,1326,1353,1375,1397,1373,1165,1111,1004,826,4205,Argyle St & FO <K13>,
Sat,701,522,504,406,317,270,431,605,1045,1166,1360,1289,1319,1309,1300,1200,1257,1311,1306,1212,1099,1080,1074,833,4205,Argyle St & FO <K13>,
Sun,561,459,403,369,297,261,338,406,529,707,819,927,983,1029,1028,1017,1019,1065,1045,917,898,852,769,584,4205,Argyle St & FO <K13>,
M-F,591,455,373,280,239,247,493,1329,1441,1377,1297,1319,1323,1391,1285,1271,1296,1317,1339,1316,1116,1064,961,791,4205,Argyle St & FO <K13>,
Mon,255,166,125,105,95,105,258,825,1201,1097,952,972,1033,1049,1046,1005,1002,1081,1122,940,619,548,483,366,4206,Waterloo Rd,"{'latitude': '22.329628', 'longitude': '114.1787092'}"
Tue,259,168,126,107,96,107,262,838,1219,1115,967,988,1049,1065,1062,1021,1018,1098,1139,955,629,556,490,372,4206,Waterloo Rd,"{'latitude': '22.329628', 'longitude': '114.1787092'}"
Wed,263,172,129,109,98,109,267,853,1242,1136,985,1006,1069,1085,1082,1040,1037,1118,1161,973,640,567,499,379,4206,Waterloo Rd,"{'latitude': '22.329628', 'longitude': '114.1787092'}"
Thu,262,170,128,108,97,108,265,847,1233,1127,978,999,1061,1078,1075,1032,1029,1110,1152,966,636,563,496,376,4206,Waterloo Rd,"{'latitude': '22.329628', 'longitude': '114.1787092'}"
Fri,274,179,134,114,102,113,278,888,1293,1182,1025,1047,1113,1130,1127,1082,1079,1164,1208,1013,667,590,520,394,4206,Waterloo Rd,"{'latitude': '22.329628', 'longitude': '114.1787092'}"
Sat,299,213,168,150,113,107,228,365,766,963,1109,1105,1166,1179,1119,1127,1142,1137,1206,810,645,612,574,436,4206,Waterloo Rd,"{'latitude': '22.329628', 'longitude': '114.1787092'}"
Sun,193,135,116,97,86,66,121,163,280,398,496,527,609,568,589,571,563,566,564,439,393,374,312,247,4206,Waterloo Rd,"{'latitude': '22.329628', 'longitude': '114.1787092'}"
M-F,253,165,124,105,94,104,257,819,1192,1090,945,966,1026,1042,1039,998,995,1073,1114,934,615,544,479,363,4206,Waterloo Rd,"{'latitude': '22.329628', 'longitude': '114.1787092'}"
Mon,96,59,47,31,40,54,181,542,704,599,515,579,649,615,550,545,606,661,679,510,356,335,284,191,4207,Cornwall St,"{'latitude': '22.3393829', 'longitude': '114.1707222'}"
Tue,98,60,48,32,41,55,184,552,717,610,525,590,661,626,561,555,618,674,692,520,363,341,289,194,4207,Cornwall St,"{'latitude': '22.3393829', 'longitude': '114.1707222'}"
Wed,99,60,48,32,41,56,186,556,722,614,528,594,666,631,565,559,622,678,697,523,365,344,291,196,4207,Cornwall St,"{'latitude': '22.3393829', 'longitude': '114.1707222'}"
Thu,101,62,49,33,42,57,190,569,739,629,541,608,682,646,578,572,637,694,714,536,374,352,298,200,4207,Cornwall St,"{'latitude': '22.3393829', 'longitude': '114.1707222'}"
Fri,106,65,52,35,44,60,199,597,776,660,568,638,715,677,606,601,668,729,749,562,392,369,312,210,4207,Cornwall St,"{'latitude': '22.3393829', 'longitude': '114.1707222'}"
Sat,131,78,68,62,58,57,126,238,415,525,561,632,621,680,692,618,616,664,610,415,326,356,315,200,4207,Cornwall St,"{'latitude': '22.3393829', 'longitude': '114.1707222'}"
Sun,106,58,47,38,46,36,75,134,220,283,349,354,379,404,408,431,420,434,393,281,252,274,200,124,4207,Cornwall St,"{'latitude': '22.3393829', 'longitude': '114.1707222'}"
M-F,96,59,47,31,40,54,181,542,704,599,515,579,649,615,551,545,606,661,680,510,356,335,284,191,4207,Cornwall St,"{'latitude': '22.3393829', 'longitude': '114.1707222'}"
Mon,82,57,44,32,33,43,102,241,407,410,397,371,384,363,335,336,351,353,408,315,226,206,178,140,4208,Cheong Wan Rd & Gillies Ave S,
